UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
damned sinker,@dansinker,2021-12-09T22:53:29.000Z,"damned sinker
@dansinker
·
10 Dec 2021","it's literally impossible for my brain to process the fact that at the beginning of the year Donald Trump was still president.
17
18
395",💀 💀,17,18,395,[],https://twitter.com/dansinker/status/1469077773390073865
Evan,@daviddunn177,2021-12-09T23:07:52.000Z,"Evan
@daviddunn177
·
10 Dec 2021","Has anyone ever lost in court as much as Donald Trump loses in court?
2
4
18",,2,4,18,[],https://twitter.com/daviddunn177/status/1469081390201384964
Krazy Katbot,@KrazyKatbot,2021-12-09T23:28:44.000Z,"Krazy Katbot
@KrazyKatbot
·
10 Dec 2021","Even if you convert everyone in the world and manage to force them to say he’s great and you kill everyone who won’t, Donald Trump will still be an idiot and you will still know it. I know this won’t change your insecurity-addicted minds, but I still take comfort in it.
4
32",🤖,,4,32,[],https://twitter.com/KrazyKatbot/status/1469086642484953092
Fernand Amandi,@AmandiOnAir,2021-12-09T23:00:31.000Z,"Fernand Amandi
@AmandiOnAir
·
10 Dec 2021","January 6, 2021 was an organized, premeditated coup to overthrow our American government instigated and perpetrated by Donald Trump, several 
@GOP
 officials and elected members of the 
@HouseGOP
.

Here’s the smoking gun proof of the treasonous plot.
dailymail.co.uk
REVEALED: Jan 6 PowerPoint handed to Capitol riot panel by Meadows
The document was reportedly leaked online, though a spokesperson for Rep. Liz Cheney, a member of the committee, declined to verify or confirm its validity to DailyMail.com.
9
76
167",,9,76,167,['https://pbs.twimg.com/card_img/1481773007836172288/pCEG5Ojy?format=jpg&name=small'],https://twitter.com/AmandiOnAir/status/1469079543235452928
𝕋𝕒𝕞𝕞𝕪,@adishsoup,2021-12-09T21:39:11.000Z,"𝕋𝕒𝕞𝕞𝕪
@adishsoup
·
10 Dec 2021","""A federal appeals court Thursday ruled against former President Donald Trump in his effort to block his White House records from being released to the House select committee investigating January 6.""
cnn.com
Appeals court rejects Trump's bid to keep January 6 documents from House committee
A federal appeals court Thursday ruled against former President Donald Trump in his effort to block his White House records from being released to the House select committee investigating January 6.
2
7
20",❄,2,7,20,['https://pbs.twimg.com/card_img/1481559298581102603/BWQtI1Po?format=jpg&name=small'],https://twitter.com/adishsoup/status/1469059073911963649
Jim Roberts,@nycjim,2021-12-09T21:56:03.000Z,"Jim Roberts
@nycjim
·
10 Dec 2021","U.S. appeals court rejects Donald Trump’s efforts to block release of White House Jan. 6 documents. 

This now goes to the Supreme Court.

https://washingtonpost.com/dc-md-va/2021/12/09/judges-release-trump-jan-6-records/?utm_source=twitter&utm_medium=social&utm_campaign=wp_main…
4
15
43",,4,15,43,['https://pbs.twimg.com/media/FGMpQ9FXMAsurHv?format=jpg&name=small'],https://twitter.com/nycjim/status/1469063319080386560
#TuckFrump,@realTuckFrumper,2021-12-09T23:22:07.000Z,"#TuckFrump
@realTuckFrumper
·
10 Dec 2021","New York AG Letitia James Just Dropped Some Very, VERY Bad News for Donald Trump
politicalflare.com
New York AG Letitia James Just Dropped Some Very, VERY Bad News for Donald Trump
It is confusing. There are so many cases against Donald Trump (and not nearly enough, Merrick Garland!) even just counting cases in the state of New York that one can lose track of what case is what....
5
25
126",,5,25,126,['https://pbs.twimg.com/card_img/1482576898404196353/ChL0mBTx?format=jpg&name=small'],https://twitter.com/realTuckFrumper/status/1469084978478682112
Gerry Perlman,@PerlmanGerry,2021-12-09T23:00:50.000Z,"Gerry Perlman
@PerlmanGerry
·
10 Dec 2021","U.S. Appeals Court rules against Donald Trump, huge victory for January 6th Committee. The appeals court just ruled against Trump, upholding the lower court ruling that the National Archives must turn over Trump’s records.
2
15
41",,2,15,41,[],https://twitter.com/PerlmanGerry/status/1469079621337550856
DW News,@dwnews,2021-12-09T23:06:00.000Z,"DW News
@dwnews
·
10 Dec 2021","A US court has ruled against Donald Trump's appeal to keep White House documents relating to the January 6 Capitol breach secret.
dw.com
US Capitol riot: Court rejects Trump bid to withhold files
The three-judge panel ruled that the documents are not protected by executive privilege. Judge Patricia Millett said former President Trump failed to show that the release of the White House files...
1
22
42",,1,22,42,['https://pbs.twimg.com/card_img/1481790685078429702/-nTIJ6_u?format=jpg&name=small'],https://twitter.com/dwnews/status/1469080920137207808
Metro,@MetroUK,2021-12-09T22:06:20.000Z,"Metro
@MetroUK
·
10 Dec 2021","BREAKING: Donald Trump loses appeal to block January 6 committee from getting records
metro.co.uk
Donald Trump loses appeal to block January 6 committee from getting records
A federal appeals court ruled against an effort by former President Donald Trump to shield documents from the House committee investigating the January 6 insurrection at the Capitol.
2
10
18",,2,10,18,['https://pbs.twimg.com/card_img/1480605887374966785/yFnqCxGR?format=jpg&name=small'],https://twitter.com/MetroUK/status/1469065904625491971
Theo Jordan,@Theo_TJ_Jordan,2021-12-09T23:07:38.000Z,"Theo Jordan
@Theo_TJ_Jordan
·
10 Dec 2021","If you can keep your audience obsessed with and fixated on Donald Trump, they won't realize what a shit-show our COVID response has become. 
3
6
38",💡,3,6,38,[],https://twitter.com/Theo_TJ_Jordan/status/1469081333876113412
Reuters,@Reuters,2021-12-09T22:10:00.000Z,"Reuters
@Reuters
·
10 Dec 2021","From 
@Breakingviews
: President Joe Biden’s team has taken a more distant approach to corporate America compared with Donald Trump. That’s partly because the White House is trying to appease progressive Democrats, 
@GinaChon
 explains
16
11
25",,16,11,25,['https://pbs.twimg.com/amplify_video_thumb/1469060182789353473/img/_PGiJmkXnLkhczLt.jpg'],https://twitter.com/Reuters/status/1469066827238051845
David Brody,@DBrodyReports,2021-12-09T23:00:19.000Z,"David Brody
@DBrodyReports
·
10 Dec 2021",".
@AnnaPerezDC
 on Donald Trump's appeal to Hispanics. ""Hispanics love Trump because they love masculinity & they know Trump is a masculine guy, he's a law & order guy, he's going to say it like it is & he's going to do what he says."" Watch! https://americasvoice.news/video/FPs3yaVlNXDNJIE… 
@RealAmVoice
0:24
2.4K views
76
36
86",,76,36,86,[],https://twitter.com/DBrodyReports/status/1469079491293102081
Ted Abram,@TedAbram1,2021-12-09T22:48:01.000Z,"Ted Abram
@TedAbram1
·
10 Dec 2021","“It’s very clear that Mark Zuckerberg’s goal was to defeat Donald Trump and elect Joe Biden. He poured $8.8 million into Democrat cities in Wisconsin and in the guise of ‘Covid safety.’” FORMER SUPREME COURT JUDGE https://rsbnetwork.com/news/judge-overseeing-wisconsin-election-probe-accuses-mark-zuckerberg-of-election-interference-to-defeat-trump/… …
rsbnetwork.com
Judge overseeing Wisconsin election probe accuses Mark Zuckerberg of election interference to...
A former Wisconsin Supreme Court justice has claimed that Facebook’s Mark Zuckerberg spent millions of dollars on local Wisconsin election offices with the goal of defeating President Donald Trump....
6
9",,,6,9,['https://pbs.twimg.com/card_img/1479588078977179652/Dtc_qXCN?format=jpg&name=240x240'],https://twitter.com/TedAbram1/status/1469076396542619652
NCR,@NCRonline,2021-12-09T22:16:48.000Z,"NCR
@NCRonline
·
10 Dec 2021","People in counties that voted for Donald Trump in 2020 are dying at much higher rates from COVID-19 than people who live in counties that voted for Joe Biden, according to a study by 
@NPR
. 
@ThomasReeseSJ
 writes:
ncronline.org
Someone is killing Republicans and Trump voters
To say that someone is killing Republicans and Trump supporters in this country sounds like a conspiracy theory gone crazy. It is the kind of ...
5
15
22",,5,15,22,['https://pbs.twimg.com/card_img/1481745417561944065/vdt0C-dv?format=jpg&name=small'],https://twitter.com/NCRonline/status/1469068541307797507
MarketWatch,@MarketWatch,2021-12-09T23:42:00.000Z,"MarketWatch
@MarketWatch
·
10 Dec 2021","“I’m going to face one of my most public defeats head-on.” — Hillary Clinton

Here’s an excerpt of the speech Clinton would have given if Donald Trump wasn’t elected president in 2016:
marketwatch.com
Hillary Clinton gets emotional reading her would-be presidential victory speech
Here's an excerpt of the speech Clinton would have given if Donald Trump wasn't elected president in 2016
19
9
20",,19,9,20,['https://pbs.twimg.com/card_img/1481930149100728321/sOCvUgzs?format=jpg&name=small'],https://twitter.com/MarketWatch/status/1469089981666926595
TheOneAndOnlyRichie,@The1OnlyRichie,2021-12-09T23:47:19.000Z,"TheOneAndOnlyRichie
@The1OnlyRichie
·
10 Dec 2021","Replying to 
@DonaldJTrumpJr
Yes, Donald Trump must face the maximum.
8
1
72",,8,1,72,[],https://twitter.com/The1OnlyRichie/status/1469091319096164356
Potentially Trevor Walker,@ConditorCancri,2021-12-09T21:33:45.000Z,"Potentially Trevor Walker
@ConditorCancri
·
10 Dec 2021","Replying to 
@NYMag
people are criticizing this but honestly who else can give a class on how to lose to Donald Trump, nobody else has ever done it
3
182",,3,,182,[],https://twitter.com/ConditorCancri/status/1469057707403583500
The Jerusalem Post,@Jerusalem_Post,2021-12-09T22:09:04.000Z,"The Jerusalem Post
@Jerusalem_Post
·
10 Dec 2021","The US court of appeals rejected former president Donald Trump's bid to withhold documents concerning the January 6 insurrection.
jpost.com
Trump loses appeal to withhold records from Jan 6 attack
The US Court of Appeals ruled that former president Donald Trump had not given them a good basis to override President Biden's ruling.
6
5
18",,6,5,18,['https://pbs.twimg.com/card_img/1481794443422285825/TEbZ_7Lk?format=jpg&name=small'],https://twitter.com/Jerusalem_Post/status/1469066594387218440
Sidebar,@SidebarCNS,2021-12-09T22:57:14.000Z,"Sidebar
@SidebarCNS
·
10 Dec 2021","New York Attorney General Letitia James seeks to question Donald Trump under oath as part of an ongoing investigation into the former president’s business dealings. 
@NinaPullano
 @CourthouseNews
courthousenews.com
Subpoena against Trump lined up in NY civil investigation
The former president's family company is the subject of parallel civil and criminal investigations in New York.
1
6
15",,1,6,15,['https://pbs.twimg.com/card_img/1481629760199532546/c1B9ZrAx?format=jpg&name=small'],https://twitter.com/SidebarCNS/status/1469078713883152384
John FitzGerald,@TheTweetOfJohn,2021-12-09T23:01:21.000Z,"John FitzGerald
@TheTweetOfJohn
·
10 Dec 2021","A federal appeals court ruled Thursday that former President Donald Trump cannot prevent the House Jan. 6 committee from getting hundreds of documents created when he was in the White House.
nbcnews.com
Appeals court rules against Trump in fight over Jan. 6 committee documents request
His lawyers will most likely now file an emergency appeal with the Supreme Court to block the release.
16
45",,,16,45,['https://pbs.twimg.com/card_img/1479215507643449345/QyJuWIEs?format=jpg&name=small'],https://twitter.com/TheTweetOfJohn/status/1469079749502722055
ABC News Politics,@ABCPolitics,2021-12-09T22:01:59.000Z,"ABC News Politics
@ABCPolitics
·
10 Dec 2021","JUST IN: A federal appeals court has ruled against an effort by former Pres. Donald Trump to shield documents from the House committee investigating the Jan. 6 insurrection at the Capitol.
abcnews.go.com
Court rejects Trump's efforts to keep records from 1/6 panel
A federal appeals court has ruled against an effort by former President Donald Trump to shield documents from the House committee investigating the Jan. 6 insurrection at the Capitol
7
18
50",,7,18,50,['https://pbs.twimg.com/card_img/1482200027103739905/DzMV9Agb?format=jpg&name=small'],https://twitter.com/ABCPolitics/status/1469064809987596291
New York Times Opinion,@nytopinion,2021-12-09T22:01:36.000Z,"New York Times Opinion
@nytopinion
·
10 Dec 2021","Live now: Join 
@KaraSwisher
, 
@benyt
 and 
@CaseyNewton
 as they discuss Chris Cuomo, Devin Nunes and Donald Trump
Spaces
Details not available
4
11
49",,4,11,49,[],https://twitter.com/nytopinion/status/1469064713954865157
QuoteDigger,@QuoteDigging,2021-12-09T23:20:54.000Z,"QuoteDigger
@QuoteDigging
·
10 Dec 2021","Replying to 
@matthewjdowd
 @DeadlineWH
  and 2 others
US added to list of ‘backsliding’ democracies for first time. The report says: “A historic turning point came in 2020-21 when former president Donald Trump questioned the legitimacy of the 2020 election results in the United States.”
--From The Guardian
1
23
50",,1,23,50,[],https://twitter.com/QuoteDigging/status/1469084670125961216
Suzanne Kilfoy,@susankilfoy,2021-12-09T23:36:44.000Z,"Suzanne Kilfoy
@susankilfoy
·
10 Dec 2021","Replying to 
@RonFilipkowski
Anna Perez is living in a fantasy world. Donald Trump is no more in love with Hispanics than he is with African Americans. The only reason he tolerates Hispanics is because he seduced them to vote for him.
3
4
19",,3,4,19,[],https://twitter.com/susankilfoy/status/1469088654425534469
Steven Thaddeus,@Just4all65,2021-12-09T23:32:07.000Z,"Steven Thaddeus
@Just4all65
·
10 Dec 2021","Replying to 
@hugolowell
We still HAVE a constitutional crisis in full swing. If we were who we say we are, Donald Trump would have been taken in to custody multiple times by now. 
@TheJusticeDept
3
9
40",,3,9,40,[],https://twitter.com/Just4all65/status/1469087494847217667
The New Republic,@newrepublic,2021-12-09T22:13:09.000Z,"The New Republic
@newrepublic
·
10 Dec 2021","The Speaker of the House can effectively decide the outcome of the 2024 presidential race. As zany as it sounds, we should take the proposal to install Donald Trump as speaker very seriously, writes 
@fordm
.
newrepublic.com
You Should Take Matt Gaetz’s Plan to Make Trump the Speaker of the House Seriously and Literally
What sounds like a zany idea dreamt up in an opium den could have dire repercussions for the future of our democracy.
6
8",,,6,8,['https://pbs.twimg.com/card_img/1481623467258695684/jwfTRJ0M?format=jpg&name=small'],https://twitter.com/newrepublic/status/1469067621702250498
This Week,@ThisWeekABC,2021-12-09T22:02:09.000Z,"This Week
@ThisWeekABC
·
10 Dec 2021","JUST IN: A federal appeals court has ruled against an effort by former Pres. Donald Trump to shield documents from the House committee investigating the Jan. 6 insurrection at the Capitol.
abcnews.go.com
Court rejects Trump's efforts to keep records from 1/6 panel
A federal appeals court has ruled against an effort by former President Donald Trump to shield documents from the House committee investigating the Jan. 6 insurrection at the Capitol
6
6
35",,6,6,35,['https://pbs.twimg.com/card_img/1482192308590497792/81kvcWyt?format=jpg&name=small'],https://twitter.com/ThisWeekABC/status/1469064854824796161
Krys Ose,@KrysOse,2021-12-09T22:23:14.000Z,"Krys Ose
@KrysOse
·
10 Dec 2021","A federal appeals court ruled Thursday against an effort by former President Donald Trump to shield documents from the House committee investigating the Jan. 6 insurrection at the Capitol.
6
4
30",,6,4,30,[],https://twitter.com/KrysOse/status/1469070160745095171
Star Tribune,@StarTribune,2021-12-09T21:55:17.000Z,"Star Tribune
@StarTribune
·
10 Dec 2021","NEW: A federal appeals court ruled against an effort by former President Donald Trump to shield documents from the House committee investigating the Jan. 6 riot at the Capitol. http://strib.mn/3pH0ywG
4
1
25",,4,1,25,[],https://twitter.com/StarTribune/status/1469063124645036039
KIRO 7,@KIRO7Seattle,2021-12-09T22:00:12.000Z,"KIRO 7
@KIRO7Seattle
·
10 Dec 2021","A federal appeals court has ruled against former President Donald Trump's efforts to shield documents from the House committee investigating the Jan. 6 insurrection at the Capitol. https://kiro7.com/news/politics/court-rejects-trumps/U5ZUCPCJLE62LOFTULC74KQKH4/…
4
5
19",,4,5,19,[],https://twitter.com/KIRO7Seattle/status/1469064363680178187
